0.4094	-0.0169
-0.0258	1.5667
2.6309	0.2076
2.1551	2.6105
1.8827	0.7792
2.9801	4.0890
5.9631	3.2055
5.1524	2.6177
8.1224	2.8887
9.7388	3.2208
12.7672	-0.1140
15.9125	-0.3184
18.0394	-4.1476
21.9947	-3.1421
23.1114	-8.6757
27.5418	-6.6820
30.7324	-9.7535
30.1106	-10.5122
35.2647	-10.7186
39.9339	-12.3621
41.8087	-12.4615
43.2715	-16.2471
47.5189	-12.8062
48.4278	-10.8762
52.7858	-13.7276
55.7718	-12.7533
55.1376	-11.7371
54.8882	-10.8766
61.6452	-10.3690
62.3639	-12.3953
66.7298	-11.1449
67.2164	-10.2957
68.8370	-4.6407
74.7148	-3.9630
79.1465	-0.9774
83.2323	-0.8695
83.1004	0.8637
88.1039	3.2010
91.7749	9.0272
90.1494	9.4053
94.6933	13.7638
98.7708	14.4120
97.4692	19.0940
96.6509	24.1192
103.4017	24.1538
105.4524	29.1397
108.9880	30.1840
111.4326	35.8227
112.9578	38.8038
120.3744	45.1632
125.9655	52.2668
124.6329	53.3266
129.9382	60.0117
131.6684	63.3497
135.7872	67.5692
141.6756	73.7281
145.5323	79.8002
147.8790	85.6223
146.2308	92.0340
147.4447	95.1477
150.7823	101.1952
151.0077	105.6480
151.7929	108.6673
155.1395	116.5306
159.3795	116.3332
164.6778	121.4017
164.8712	128.1848
169.7692	129.7598
170.4339	133.2086
172.0653	138.3285
177.6352	142.5627
180.4743	149.4395
185.5522	152.7321
189.6881	157.6888
198.0969	163.2327
201.9120	173.1517
210.4007	178.3349
214.6292	180.1484
220.9763	183.3322
227.5857	189.3809
232.3542	192.8914
243.6145	195.1121
247.7672	199.3902
254.5151	200.4323
264.3581	200.9921
271.3686	204.1415
279.6128	207.3951
288.7089	211.0789
297.2974	211.8699
302.5141	214.8087
312.0512	220.3167
321.2923	224.0946
326.6373	227.6146
334.3202	233.6390
344.9465	235.9327
351.9318	240.4582
359.1445	245.6092
367.9225	249.4575
377.5036	253.1874
384.9350	260.4166
