0.6967	-0.0563
1.1003	-0.6308
3.6735	0.7634
3.1568	-0.0591
4.5592	6.2497
4.4992	3.7204
7.1155	6.7243
9.2622	5.7411
10.9255	10.7259
9.5165	9.7643
12.7406	12.1765
14.0545	14.2104
17.2920	13.5296
16.8362	18.8672
20.4980	20.4378
20.5671	23.5681
21.4589	25.5774
21.3401	31.0149
21.4089	32.8511
22.7045	33.5905
23.4482	37.9287
23.2247	39.7171
27.6099	46.0308
27.4172	47.4392
30.2334	54.3375
32.0392	56.6104
34.2549	56.7833
35.7877	58.8663
42.4697	62.1542
45.5409	64.6078
48.9769	68.5423
55.0511	71.0192
58.1675	75.2522
62.7103	77.2620
66.4523	82.4307
70.7299	83.3008
76.0216	87.4879
79.0949	94.7982
79.9071	99.4999
83.3891	99.9297
88.6088	102.4661
93.2246	106.9194
95.1068	109.8665
98.2617	114.8192
101.7618	119.5472
102.4874	120.1769
105.6513	124.2665
108.3274	128.5969
112.1382	131.5688
112.7664	138.1626
115.0759	144.0823
121.8443	147.1508
119.7181	150.8199
125.8158	158.9626
128.3621	164.4454
130.9207	170.3288
131.1330	176.6059
132.1854	186.0840
130.6821	189.4104
136.3264	199.0547
139.9271	207.5996
140.3046	212.6986
144.6567	219.6687
146.3258	227.8472
147.4503	237.2615
155.3414	243.4894
156.1616	249.8868
158.9338	255.5248
162.7587	264.5357
166.0424	272.0532
170.6434	274.1389
171.2575	279.2749
171.6032	287.0538
172.5376	293.0990
173.1758	296.1657
174.2915	303.3677
174.9769	305.6369
174.6276	312.6713
178.1850	314.7378
179.3011	318.0487
181.7473	320.8638
184.1633	326.3302
188.6249	330.0941
185.2544	334.8739
188.2917	341.4088
193.3671	342.5908
191.0502	346.0183
195.5957	350.4489
196.9880	354.2517
196.1529	360.6225
202.3949	361.3024
203.0891	365.4189
200.9805	372.9305
203.2182	373.8186
210.1535	377.8679
212.2883	380.0933
212.7969	383.9431
214.8287	386.7895
220.7981	392.6107
223.4334	395.9305
