-1.6981	1.2540
0.2904	-0.0205
0.3166	1.9585
4.0188	3.6773
3.4915	5.3029
10.1609	5.7429
9.3407	7.6703
12.5038	8.0165
15.0997	11.6196
13.4529	15.1666
17.8580	14.9390
18.1122	16.6495
23.9991	18.8888
28.4999	19.1525
31.9993	21.1045
36.1112	24.2600
42.1274	27.5923
47.9329	28.1257
50.8548	30.2839
52.9529	35.9869
58.6272	41.2813
63.6723	44.5258
67.6389	48.7105
71.4563	50.7347
78.9971	55.1035
80.6154	59.8776
86.0831	64.1140
95.6613	69.0691
99.9940	71.5174
104.6922	75.6130
111.8599	81.9881
121.6753	85.7715
127.9097	89.7783
136.8101	96.9521
142.5014	102.2956
151.3687	107.8584
157.1056	117.0424
163.7251	123.3294
171.2632	128.8353
176.8062	134.7593
183.9735	137.6099
189.0418	145.5375
197.0962	150.2760
203.6050	154.7394
209.9199	165.0459
217.1013	171.3281
221.9852	175.8586
231.9089	182.3985
240.2240	186.2545
247.1171	192.7984
255.3427	200.2896
262.5197	203.4863
267.4188	213.0108
273.8797	217.3978
283.3787	222.9854
289.0978	226.6953
294.8737	231.7945
302.7012	237.8763
316.2257	244.0947
321.8246	247.8797
328.4915	252.2963
336.7888	258.3451
344.7614	263.0517
351.9115	265.6599
354.5434	273.5598
361.7365	275.8934
365.6987	279.8682
372.2511	286.2652
382.1201	288.4713
384.2766	293.2058
389.4275	295.6657
394.6912	301.0901
399.1199	303.4608
406.0097	306.6716
413.2741	312.7216
415.6466	318.4541
416.1100	324.0521
424.4175	328.7419
423.7907	332.7640
431.4258	342.7139
431.8071	346.1029
439.6740	349.7091
442.6175	357.1728
449.0271	359.2436
457.1833	365.9369
461.7965	372.3518
466.0380	376.0397
473.6579	379.1538
479.8455	383.8427
486.7440	392.1653
495.5365	398.0797
503.9388	402.1179
510.4664	408.2027
515.8537	413.1627
524.7235	418.7866
532.0572	423.5982
540.6489	429.7554
548.3798	434.7980
555.1570	441.9754
566.8835	447.5223
