-0.4287	-1.5817
3.2740	2.4563
2.4519	0.1285
3.8190	5.5607
3.2678	7.2019
2.8787	9.0178
4.0537	8.1591
6.6851	12.4515
4.6019	13.3098
3.1181	17.3067
-0.5225	20.2804
0.7967	20.3679
0.8201	25.4138
1.1416	26.8854
-3.0464	27.1200
-3.3286	31.7035
-4.6965	33.4429
-2.5787	34.8613
-7.7940	39.2705
-7.1271	43.0795
-11.4745	49.3119
-11.3412	48.9772
-9.6357	52.2294
-13.4772	50.7361
-16.4549	55.3247
-19.1493	58.9926
-23.8978	57.8667
-27.0045	60.1423
-31.5388	61.6509
-33.0988	65.5959
-38.5830	68.9661
-38.4019	72.1568
-42.6082	75.7435
-44.3666	79.8570
-49.9554	81.0347
-51.1110	84.1723
-51.7928	85.1114
-55.3625	91.0716
-57.6197	96.0323
-61.9623	97.4964
-62.7687	100.1618
-68.6312	100.2542
-68.0504	106.5258
-74.1343	108.4797
-75.0471	115.4614
-79.7834	117.5353
-82.0994	121.8745
-84.0482	129.8056
-86.9484	134.1384
-89.6598	138.7832
-93.5149	143.6974
-94.1266	145.7521
-96.2217	152.1618
-99.5744	157.6758
-103.4834	160.7656
-104.9740	163.9720
-110.5431	167.8236
-109.9410	170.2455
-117.7291	176.2432
-119.3991	181.7727
-124.2362	185.6086
-128.3748	188.4559
-133.9873	196.9911
-139.1866	203.8830
-145.6290	208.3947
-151.7463	213.6699
-158.9643	218.7729
-166.4554	225.7313
-171.7921	228.4895
-181.1881	235.6597
-190.2476	237.9312
-195.9805	245.7889
-200.0668	250.4597
-212.0670	256.4887
-218.0456	260.9763
-224.0909	268.6916
-233.8115	273.4991
-240.8574	281.7393
-246.3741	286.9250
-255.8401	293.2084
-266.7722	295.6516
-273.4911	306.9501
-283.4741	312.4571
-295.8734	317.5594
-303.6439	323.3534
-317.1958	331.0989
-324.8744	336.7015
-334.7639	343.9496
-345.2935	352.3204
-354.7269	358.3395
-369.7013	362.5569
-377.7575	369.4833
-390.3251	378.8207
-405.9033	386.4813
-412.4205	391.4649
-421.8379	394.2002
-431.5291	402.7742
-439.6668	408.6929
-448.1756	414.0973
-458.6905	417.9876
