0.5528	-0.8544
-1.6100	0.8791
2.8400	4.3827
0.0010	5.0823
2.0850	3.5310
0.2138	7.1131
0.6926	9.4596
3.0841	10.7383
7.6987	10.7240
10.6734	17.0617
13.1220	17.1880
15.6638	19.6356
17.7525	23.0560
21.3164	25.7626
24.8121	29.9842
30.4579	31.2521
32.6037	36.9601
36.3788	39.6358
42.9117	43.3362
47.2514	48.5980
51.9449	53.2529
54.6591	57.9621
58.0589	63.1425
62.2459	66.6911
66.4165	71.1742
68.7339	75.8770
72.2727	81.7393
77.5145	85.4486
80.0273	88.8846
81.9301	92.9825
88.5022	99.4530
90.6438	103.3169
92.4307	105.2606
97.3046	112.0741
100.0909	117.6674
103.2969	120.2701
107.3580	127.4856
108.4902	131.7765
110.4843	134.4316
113.3384	139.8711
116.9722	145.0017
114.7767	147.8574
117.0055	153.4896
117.9582	152.4119
118.3419	157.9347
121.3262	159.6120
125.8648	160.9882
126.4061	161.8243
126.4800	168.3020
129.5571	169.7078
133.4627	172.2348
136.5044	177.4952
138.6002	181.7191
140.7930	186.6278
143.4390	188.8117
152.5609	195.4837
152.1245	195.2437
156.9136	199.8234
161.9135	206.4222
164.5061	206.1450
170.0063	212.0115
170.4388	212.7457
176.6896	217.5512
179.8484	222.3949
185.3247	220.3865
190.2353	223.2600
192.2380	227.6928
198.1092	229.3841
201.5613	230.4930
207.6514	231.0334
211.3610	236.0260
215.7437	237.5154
220.9965	239.4125
223.3624	243.3406
228.8109	245.8435
232.4205	247.7948
235.8062	251.0864
246.6207	251.0192
248.1278	256.3393
252.5270	260.7680
257.9941	262.0316
263.0502	265.1058
268.5387	267.0758
272.6102	272.7598
274.4985	276.2209
282.8479	281.6454
282.8028	282.7764
289.7394	286.4583
296.6223	293.6003
301.4711	298.2966
308.1814	301.5246
314.5953	305.8855
320.8683	310.1133
324.4380	316.2349
334.1121	321.4187
335.4106	328.2639
340.3891	330.6222
347.8992	339.4742
356.1345	340.8413
359.9817	347.1680
