0.4822	-0.3074
0.4723	2.8063
3.0234	1.9364
6.1590	6.0159
4.2568	6.8332
7.4928	10.8116
13.6903	11.5976
14.6082	14.1936
13.5886	17.7896
17.5191	17.5998
24.1647	16.5164
22.6820	17.7008
26.2630	15.4918
29.0735	14.6742
33.4143	14.5538
34.5257	12.4754
34.5366	10.9191
38.8297	7.5976
39.5179	8.5825
44.3465	2.6380
48.6641	1.0196
50.3434	-3.8871
54.1468	-10.4713
54.6575	-10.6343
56.4140	-17.6293
64.5814	-19.5229
66.6136	-27.3414
68.8102	-32.4809
74.0519	-36.9465
77.7223	-41.1964
84.6138	-43.6798
89.1936	-49.8450
94.1018	-54.0198
99.3939	-58.3398
99.2369	-63.4348
106.1760	-68.4818
108.1566	-75.0769
112.8880	-79.6998
120.3026	-87.3991
124.3502	-91.0171
129.1020	-95.2576
136.1485	-107.1551
143.3314	-113.7933
152.0838	-119.9337
157.3507	-129.5829
165.8278	-131.1673
173.3536	-138.9815
181.6989	-144.6536
188.8748	-149.5899
201.8245	-160.3392
207.4654	-163.6004
216.2333	-169.2905
224.6093	-172.3576
230.3922	-178.4794
239.8668	-179.4820
247.5692	-183.4382
258.4263	-183.4181
266.8028	-190.7642
276.3444	-188.4990
286.8602	-191.8861
293.9016	-194.6052
307.0789	-193.9874
315.2853	-201.7321
328.9666	-199.9267
340.1584	-203.9487
353.1277	-206.6419
361.6350	-208.3924
373.2761	-213.4613
384.6368	-216.4163
394.8897	-223.7664
407.2820	-225.6570
419.3619	-234.5728
428.5986	-240.2449
441.6497	-245.3511
453.8665	-251.5531
465.5045	-260.8217
476.0503	-266.9650
487.6203	-273.8703
495.1755	-278.5411
509.3815	-289.3572
518.6630	-294.0887
534.0364	-303.1978
541.4021	-311.8840
551.3561	-318.2550
566.7626	-324.9378
574.0161	-332.1102
586.0675	-341.0612
597.2049	-346.3019
606.0270	-356.7685
614.5866	-363.1956
625.7133	-370.5554
636.9159	-374.2562
647.4655	-378.6121
657.9258	-382.0756
669.7803	-388.7213
682.2901	-394.9937
693.6401	-401.3137
705.6939	-404.2444
716.1243	-410.0884
724.2184	-418.1202
