-0.2429	-0.9798
1.1719	1.9956
0.9939	2.5458
3.0667	2.6839
4.1444	7.0943
6.5683	10.0974
7.7679	11.6966
11.3008	16.5678
13.5422	17.6007
14.8428	20.7702
15.4434	24.9363
16.5903	28.8152
18.5827	28.5656
18.8457	37.7212
20.4246	35.6781
21.7554	40.8224
21.9402	45.7447
24.3353	47.3000
29.5483	52.3574
27.5052	57.8009
34.1126	63.4264
37.2756	70.5956
39.6523	75.0825
45.1684	78.0124
50.1876	83.7587
54.1277	91.9047
64.0973	92.6899
63.8843	98.9697
71.2238	103.3131
76.4178	105.0074
81.7373	115.2870
89.5728	118.2819
95.7409	123.0726
100.7869	129.4891
107.6093	135.9215
113.1581	139.2953
120.1078	145.6784
123.6176	150.7100
129.8073	158.3818
136.3099	159.3758
140.6856	166.9219
145.9738	169.6446
151.8825	173.1258
159.1474	178.2829
163.6436	182.9472
167.4383	186.8798
177.5336	191.6784
181.5857	197.4266
183.5828	204.4485
191.9389	211.9876
196.5402	213.4342
201.7105	219.9451
208.9099	231.1440
214.2318	237.5866
222.2717	246.2735
228.3624	250.5426
235.7677	260.1277
244.7001	266.0000
251.6419	272.9499
262.4949	281.0600
271.9865	290.8636
278.1498	296.6124
286.4841	305.9875
296.8417	312.6834
300.4487	321.0950
315.1324	330.5208
323.3791	340.0046
328.1913	348.8695
343.8534	360.5192
347.2086	368.8571
356.1005	375.7315
362.9776	385.2871
372.7559	390.8699
377.5583	401.1481
385.5023	411.6670
394.0433	422.8339
399.1292	429.7467
407.9455	440.1557
414.7984	447.9800
420.0332	457.7168
428.0386	465.0454
432.5606	476.4205
436.8621	482.3329
440.7970	490.4818
444.2949	498.5456
448.2022	507.1663
455.6360	512.3343
458.9290	522.9384
464.5890	528.2916
467.0820	534.9167
469.7902	543.9505
477.4475	547.3950
484.4920	554.7199
489.9656	559.2464
491.9365	566.9556
498.6489	575.0525
502.5589	576.2563
507.8483	581.8522
510.3534	587.3194
516.2543	595.8423
