1.9318	-0.4845
1.2981	2.2870
1.1863	2.8830
3.2724	2.5817
3.6740	3.2609
7.1707	3.1118
8.6691	1.6609
8.5467	2.5039
12.9724	2.5135
20.0087	3.6580
19.5238	3.1709
23.1170	3.0649
23.5184	1.2108
28.3617	-1.0676
30.9408	-0.7704
31.2776	-1.7624
34.7219	-2.5071
37.6965	-2.9333
36.8577	-4.2148
34.6847	-5.6450
37.3544	-4.8569
37.2983	-5.5829
35.2887	-4.8465
34.3339	-2.5767
36.2190	-0.4864
32.5325	-1.4949
32.1347	1.2928
29.0216	0.7915
28.7082	2.5023
27.6621	3.8077
27.7123	1.7917
28.0146	4.7317
24.5261	4.8171
22.2315	6.8549
21.1075	4.9209
21.3042	11.1863
21.9556	9.3509
20.9944	11.8165
19.0874	13.3019
18.5984	17.2232
20.0583	19.3077
14.5863	18.6047
15.1872	19.2258
15.9450	20.1007
10.7149	17.8816
9.0293	22.8122
4.7850	22.6482
10.3527	16.1609
8.4580	17.6237
4.9249	14.2338
6.1506	14.9387
0.7993	10.2372
-1.3182	8.0013
-1.4152	7.5283
-4.7119	4.0896
-8.2030	3.5315
-11.6343	2.0600
-14.8022	-4.8893
-14.4225	-4.0811
-16.5718	-1.1835
-18.8165	-2.8395
-22.9500	-2.8524
-24.6321	-4.7084
-27.1598	-3.3256
-26.5216	-2.0508
-30.9037	-5.2521
-24.7640	-2.4953
-26.4477	-3.8237
-26.7189	-2.3648
-29.5715	0.4498
-34.1278	0.4098
-32.2875	0.1149
-33.4867	-1.8249
-34.2057	2.3083
-36.0780	2.4496
-38.1199	1.4813
-41.6637	2.3610
-46.3554	5.5136
-49.0435	5.4111
-51.1242	6.5177
-55.9268	8.0454
-58.0356	9.3652
-58.8200	7.5669
-63.2776	12.7072
-67.3750	12.1344
-67.1581	14.4835
-70.8325	17.7741
-76.1401	20.6911
-75.2118	23.0484
-79.2112	27.0228
-81.5572	27.2657
-85.1688	33.0528
-84.8532	32.0459
-90.0431	38.2159
-91.1273	41.4393
-92.3757	41.0521
-93.5233	44.0740
-96.5916	47.2784
-100.4525	43.7069
-105.5564	46.4506
